date,user,location,text
2021-03-17 06:38:30,FISTOSPORTS,"Chennai, India","Day 2 Recap Fed Cup 2021

Sreeshankar Murali takes a giant leap towards Tokyo Olympics

Dhanalakshmi pulls up an upset to win women's 100 final

#FedCup2021 @afiindia https://t.co/GjLq7Ners7"
2021-03-17 06:32:41,felipepepe,東京 板橋区,"@Hasemo @GearoidReidy Tokyo went down from a peak of 2,400+ to like 200... that's less than 10% of the peak number, is the same as Osaka going from 500 to 40

I get the feeling that people think COVID is ""over"" since vaccination began and media now is mostly talking about sakuras, 3/11 and Olympics :/"
2021-03-17 06:31:54,TimMorton2,Leicester UK,"“we’ve got our first female podium coach ... It’s been a long time coming. Personally, I think it’s mad that there hasn’t been a woman podium coach before. We’ve got women’s sprints and endurance but we’ve never had a female podium coach.”https://t.co/U8KMrnZqiq"
2021-03-17 06:26:25,TylerDorety,"Dallas, TX",@dcexaminer @tedcruz Am I missing something? The olympics are in Tokyo JAPAN this year
2021-03-17 06:25:42,InfoDiggerIndia,,Murli Sreeshankar qualifies for Tokyo Olympics https://t.co/W2ep11o12t https://t.co/d7c8NXIol8
2021-03-17 06:21:45,Pankaj28kandwal,Lakshmi ,"England beat India in the third T 20 . Afghanistan vs Zimbabwe first T 20 today . Long jumper Murali Sreeshankar sets national record, qualifies for Tokyo Olympics #SportsNews"
2021-03-17 06:21:25,Ben_Steiner,"Tokyo-to, Japan","Tokyo #Covid_19 count for 3/17/21: 409

First time in a month that the daily count's been above 400 &amp; up 92% since 2/24

But what do I know...I'm sure that it's perfectly fine to lift the 1/2 assed SoE, re-implement the GoTo campaign &amp; hold the Olympics! /s 🤦‍♂️ https://t.co/tRliDfydda"
2021-03-17 06:20:52,NanditaODISHA,"Baleshwar, India","*Congratulations to India’s International Sabre Fencer* *Bhavani Devi on qualifying for the Tokyo Olympics starting July 23. 
*Bhavani Devi is pursuing her PhD in Management from KIIT University, Bhubaneswar.*
*She is in Italy now.*
*Wishing her the best!* https://t.co/eiD6QPjMDa"
2021-03-17 06:17:18,InfoDiggerIndia,,Murli Sreeshankar qualifies for Tokyo Olympics https://t.co/W2ep11o12t https://t.co/TTkubrUuZU
2021-03-17 06:17:10,calgaryherald,"Calgary, Alberta",U of C Olympic hopefuls need to overcome cash crunch in swim for Tokyo https://t.co/SZKHyoaTRa #yyc
2021-03-17 06:00:00,RTN_Australia,,"Softball's reintroduction into the Tokyo Olympics was a welcome inclusion for @kaialynette

And she knows it will give the sport of softball a huge boost.

LISTEN NOW 🎧
Apple/Spotify - https://t.co/6O4M1E8j5i
YouTube - https://t.co/VU141P1i18

#Tokyo2020 @SoftballOz https://t.co/7mzMw1TIUn"
2021-03-17 05:55:33,grimes_ce,Tokyo,"'The lack of clarity on when international students can enter Japan and begin their studies puts some at risk of losing their scholarships and grants.'

Good story here by @cheskareports  

https://t.co/NJJ5o2PiH4"
2021-03-17 05:50:35,LloydRothwell,"Central Coast, New South Wales",Australian Surfing Team to be known as The Irukandjis https://t.co/86NVHvshlR
2021-03-17 05:38:36,NikkeiAsia,Tokyo,"Even as Olympic athletes get special permission to enter Japan, the border is still closed for frustrated international students just two weeks before classes begin.
#Tokyo2020 #Olympics #studyabroad
https://t.co/76xedqlaB8"
2021-03-17 05:34:26,P_Sportsbiz,,"🇨🇲Alain Djeumfa and 25 shortlisted ⚽️Lionesses to have fifth training camp ahead of Tokyo Olympics qualifier against Chile. The camp with mostly players in the local Championship, begins on Wednesday 17 March to end on Monday 5 April 2021 in Yaounde. https://t.co/4rrhyoYOkB"
2021-03-17 05:29:55,cheskareports,Japan,"""If Japan doesn't want me, maybe it's not too late to change my mind."" 

MOFA says there are no plans for a special entry track for foreign students, whose semesters start on April 1 and who complain of a double standard with Olympic athletes. 

My latest: https://t.co/LdI1G1gjI9"
2021-03-17 05:22:38,TheCurrentAffa,"Lucknow, India","17th March

Long jumper Murli Sreeshankar qualified for the Tokyo Olympics by bettering his own national record with a leap of 8.26m

Kapil Dev inducted as Professional Golf Tour of India board member

BCCI Announces Online Broker Upstox As An Official Partner For IPL 2021"
2021-03-17 05:10:37,AbanteNews,Republic of the Philippines,"Olympics bound boxing qualifier Irish Magno should be dialed in on her preparation for the upcoming Tokyo 2021 Olympics, but her financial situation is too much for her to handle.
https://t.co/e1340cICXL
#FastBreakNews"
2021-03-17 05:10:32,rogue_corq,"Путин, забери домой дурака!",How they plan to prevent covid infections for the Tokyo Olympics torch run. Might I suggest using that torch to kill it with fire [Interesting] https://t.co/3zEwrUFEKi  [Fark]
2021-03-17 04:52:28,AlexLeek1,,Laura Kenny: 'I just thought I’ve had enough. I was in so much pain' https://t.co/uMhpP0b8Sx
2021-03-17 04:51:04,ramankk92,"Pallakad, India","Murali Sreeshankar sets national record, qualifies for Tokyo Olympics https://t.co/38qpgJJfrP via @timesofindia"
2021-03-17 04:42:11,Mimitch16,Gold Coast ,SURFING AUSTRALIA MEDIA: ‘THE IRUKANDJIS’ AUSTRALIAN NATIONAL SURF TEAM UNVEILS NEW NAME AND IDENTITY AHEAD OF TOKYO OLYMPICS https://t.co/V4J1ctrCk7
2021-03-17 04:36:09,hiindia,"Chicago, IL","Murali Sreeshankar sets national record, qualifies for Tokyo Olympics: hi INDiA During the lockdown phase, Sreeshankar trained under his father at his home in Palakkad, Kerala. The focus was primarily on strength and… https://t.co/c1UK47UK3R | https://t.co/Vhb7EKELqw https://t.co/8emMVQ6Fw5"
2021-03-17 04:35:37,While_NEWS,,"Murali Sreeshankar sets national record, qualifies for Tokyo Olympics | More sports News – Times of India https://t.co/1vzoT21fba"
2021-03-17 04:29:38,BrightK20138730,,Tokyo Olympics Organizers Announce COVID-Safe Plans for Upcoming Torch Relay #SmartNews  https://t.co/b4EzEwbApr
2021-03-17 04:17:15,ririkopurcell,,"#東京五輪は開催不可能

Hopes for Tokyo’s Summer Olympics Darken https://t.co/Qh9PI8qlth"
2021-03-17 04:13:17,indiaimprove,India,Long jumper Murli Sreeshankar qualifies for Tokyo Olympics https://t.co/S4J2OSEhGw #sports #sportsindia
2021-03-17 04:10:53,viichar,she/they,tbt before the pandemic when I had tickets to go to the tokyo olympics 😔💔
2021-03-17 04:01:03,goachronicle,,"Moscow: The Tokyo Olympic Games Organizing Committee intends to hold a high-level meeting on March 22 to discuss the presence of overseas spectators during the sporting event, the Kyodo news agency reported on Tuesday, citing an official familiar with th

https://t.co/JESGmhZP3m https://t.co/is3et3gmA0"
2021-03-17 04:00:02,cyclingoo,Spain,📰 Laura Kenny: 'I just thought I’ve had enough. I was in so much pain' / By @guardian https://t.co/yWY8jwT0n4 #cycling #cyclisme #ciclismo
2021-03-17 03:59:47,TN_Chronicle,,"Moscow:

https://t.co/TIZJtQ12SH https://t.co/HVWDzIQcQ5"
2021-03-17 03:54:53,Bladegirl92,"Ohio, USA",Is Mario and Sonic Tokyo Olympics a dead game online? I can never find a match most of the time. #MarioandSonic #NintendoSwitch
2021-03-17 03:50:02,aiBreaking,USA,Usain Bolt Talks Tokyo Olympics Fatherhood And US Sprinter Noah Lyles' Potential #noahlyles #usainbolt #tokyo https://t.co/yp7NuWGY0Q
2021-03-17 03:36:09,brumpcrumper,YOUR MOM'S HOUSE HEYOOOOOOOOOO,itd be neat to visit tokyo for the olympics
2021-03-17 03:35:20,toisports,"New Delhi, India","#Athletics #LongJump

#MuraliSreeshankar sets national record, qualifies for #TokyoOlympics

#Sreeshankar shattered his own national record with an 8.26m jump for the title at the ongoing 24th #FederationCup in Patiala

Details ➡️ https://t.co/loJ7yghCod https://t.co/7hA6mTuSDM"
2021-03-17 03:32:52,fmtoday,Malaysia,The world No 1 shuttler has returned to full fitness after a serious road accident last year. #FMTNews #Japan https://t.co/PQxSxwa5TD
2021-03-17 03:25:36,AUSOlympicTeam,Australia,"‘The Irukandjis: Deadly in the Water’ - what a fitting name and tagline for @SurfingAus's national team that will make their Olympic debut at #Tokyo2020 💪

https://t.co/e8XZ0vtEQU"
2021-03-17 03:25:08,TOISportsNews,"Noida, India","Murali Sreeshankar sets national record, qualifies for Tokyo Olympics https://t.co/QV1HOMw0LP"
2021-03-17 03:20:45,SonnyAngaraNews,Republika ng Pilipinas,"ICYMI The Senate has given its nod to naturalize Ange Kouame. Bill author and SBP Chair Sen Sonny Angara sees the addition of Ange Kouame to #GilasPilipinas as a boost to the Philippines’ chances in qualifying for the Tokyo Olympics.

https://t.co/5j92y9KQJ3"
2021-03-17 03:10:44,ABPNews,India,"Sreeshankar has executed an 8.26m jump surpassing the 8.22m required for Olympic qualification at the Federation Cup. Federation Cup Live Link Below.

https://t.co/TV0sT2kFAL"
2021-03-17 03:08:29,AscendingNode,"Boulder/Lafayette, CO, 1 AU","Why hasn't the IOC just cancelled the Tokyo Olympics? If it happens, it's going to be so embarrassingly bad."
2021-03-17 03:06:30,DeckChange,,"One of the best all-around. It has been a wild year, cannot wait to see what Katie and others have in store for us  in Tokyo! #USA #Olympics #Tokyo2020 

Katie Ledecky on the Tokyo Olympics, endorsements and investing https://t.co/IETBKjnyLo"
2021-03-17 03:03:10,bakerybbestbake,,"Kerala's Sree Shankar leaps 8.26 m to qualify for Tokyo Olympics 2021, in Long Jump.

Born to National athletes of yesteryears, Mr. Murali &amp; Mrs. Bijimol, Sree's aspiration was to be an Olympian.
Celebrate every moment with Bakery B.
#CelebrateEveryMoment #BakeryB #bestbakers https://t.co/7TAemwyISS"
2021-03-17 02:54:41,fem_mb,,"@FionaFennec @RachelWilde13 @sciam @jack_turban @Scienceofsport That chart lies. They couldn't even compete as women w/o having sex reassignment surgery - which most tw don't have - until the rule changed in 2017, then they had to have a year of HRT monitoring. Tokyo Olympics would have been the 1st they could compete in, &amp; it was canceled."
2021-03-17 02:53:22,CarlosGhosnpjp,France,"The Japanese government apologizes!
Become an enemy of the world?
Hate attack target!

Carlos Ghosn　EU abe japan 2020 tokyo jp　Jeux olympiques　Tokyo Olympics　Olympic"
2021-03-17 02:49:06,robinandriver,"Bozeman, MT","@missrobin_tay @imsoberitsfine @ACLU @SusanSarandon .but IOC is working on it. 
https://t.co/IdX4HCAgYY"
2021-03-17 02:39:41,uniindianews,"New Delhi, Delhi","Tokyo Olympics organizers to discuss issue of overseas spectators next Monday - Reports
#TokyoOlympics  
#COVID19 
#Japanese https://t.co/FiJTjt7Z1B"
2021-03-17 02:39:21,gayatravel,"Kuala Lumpur, Malaysia","Discovering Japan during Tokyo Games 2021 Part I 
___
#GayaTravel https://t.co/52rQDf4Dm2"
2021-03-17 02:36:05,CharlieSconi,Cameroon🇨🇲,"🇨🇱🇨🇲 Chile vs Cameroon,Tokyo Olympics play-off Scheduled in Europe https://t.co/cv2cngrjtj"
2021-03-17 02:28:47,Yeswecant7,,"Anyone should understand that the safety of the Tokyo Olympics will increase dramatically if there is a vaccine made in Japan.
Vaccines made in Japan can also be given to spectators from overseas."
2021-03-17 02:17:12,HansenWendelboe,,@tengbiao Postpone  Tokyo to 2022 and Prepone Italy Winter Olympics to 2024. Problem solved and the reshuffle will remind us about human rights and the pandemic
2021-03-17 02:14:40,Remaining33,New York City.,"Chinese 'experts' urge WHO to allow China to build and manage a 'global vaccine passport database' that can be ready for use by the Tokyo Olympics later this year, according to the communist state newspaper Global

https://t.co/unpchtp2y0"
2021-03-17 01:54:14,DotTrivial,I´m everywhere and nowhere,This should really be the poster for Tokyo´s Olympics https://t.co/Iv9aXg2A1p
2021-03-17 01:51:13,ChrysMuirhead,Scotland,"Laura Kenny: 'I just thought I’ve had enough. I was in so much pain'
"" breaking a shoulder and then an arm last year just before the Tokyo Olympics were postponed"" https://t.co/9qY6hydx6L"
2021-03-17 01:40:02,CityNewsYEG,"Edmonton, Alberta",What will be missing from next week’s Tokyo Olympic torch relay? Melissa Duggan on the coronavirus rules for spectators. https://t.co/IG19yZ3QWA
2021-03-17 01:28:57,free20141,,"Doubtful #Money stained #Olympics 2020
#Tokyo Olympics:#Japan to 'fully cooperate' with suspicious payments inquiry https://t.co/k7d8eTBvsl"
2021-03-17 01:20:26,Gordos52,"Washington, USA","@RobinPo50785827 @patriottakes Maybe we can make up a Mental Gymnastics team to send to the Tokyo Olympics.

Synchronized Contortions."
2021-03-17 01:08:35,Z41Upwe9MFJWNkL,,"REQUEST @arashi5official @MTV #FridayLivestream

I want Kevan to know more about ARASHI.
ARASHI had a festival at the Tokyo Olympics venue.
Please check out this YouTube!

️🍈 嵐・ARASHI ️🍈
Whenever You Call"
2021-03-17 00:59:32,LeenaSingarajah,Singapore,"“Tokyo 2020 ‘Playbooks’...the first draft is disappointing...left with more questions than answers....Will we be asked to sign Covid-19-related waivers that may leave us assuming health and economic risks from taking part in the Games?”

https://t.co/SyvdSc7YX6"
2021-03-17 00:55:05,Japan_Guide1,Japan,Fall River paddler wins spot at Tokyo Olympics | CBC News https://t.co/GJdio6i9v9
2021-03-17 00:42:43,guardian,London,Laura Kenny: 'I just thought I’ve had enough. I was in so much pain' https://t.co/RTtsmTdPHn
2021-03-17 00:40:02,CityNewsWPG,"Winnipeg, MB",What will be missing from next week’s Tokyo Olympic torch relay? Melissa Duggan on the coronavirus rules for spectators. https://t.co/8GD2qcudol
2021-03-17 00:40:02,CityNewsMTL,Montreal,What will be missing from next week’s Tokyo Olympic torch relay? Melissa Duggan on the coronavirus rules for spectators. https://t.co/SgpE320tSC
2021-03-17 00:32:16,TriAustralia,"Gold Coast, Queensland","📰 Australia’s Olympic Triathlon hopefuls will be stepping up their preparations for the upcoming Tokyo Olympics when they take to the starting line at Thursday’s Mixed Relay Invitational on the Gold Coast. 

Read more 👉 https://t.co/0rXHDYutBJ

📸: Freeway Studios https://t.co/lbXoJbZahL"
2021-03-17 00:31:20,CRacewalking,Canada,"Cool new gear and Tokyo-inspired gear from @NewfeelOfficial (who make racewalk shoes)! Inspired by @DinizYohann as he trains for the Olympics (my RW inspiration).

#Racewalking #MarcheAthletique https://t.co/fkN97ksh5s"
2021-03-17 00:30:24,DiazHub,"Globe, AZ",Laura Kenny will go for gold at Tokyo Olympics but son Albie will stay at home https://t.co/0Snjj1w0nc
2021-03-17 00:26:05,Noah_ram1,"Gainesville, FL",An interesting moment here at KSP as the PA announcer encourages fans to cheer on both teams-the Gators tonight and Team USA this summer in Tokyo for the Olympics. Rare to see the opponent get this much respect in Gainesville
2021-03-17 00:05:39,guardian_sport,London,Laura Kenny: 'I just thought I’ve had enough. I was in so much pain' | Interview by @donaldgmcrae https://t.co/5S9h94zeeS
2021-03-16 23:57:09,BcabaNetwork,"West Midlands, England",Tokyo Olympics to be staged without foreign spectators: Report https://t.co/mmKw4OPYRZ via @IndianExpress https://t.co/R78Z9jwm7E
2021-03-16 23:44:45,miashadow7606,USA,"@adrianrr @SimurghSong @audreyswan07 @nameNumberDog @Meidas_ZobethC @briantylercohen But you're FINE with ""mortifying"" millions of female athletes, destroying their records &amp; stats, &amp; giving their positions on teams and in scholarship programs to males. WHY IS THAT? #Misogyny https://t.co/Hv1Tgj3z72"
2021-03-16 23:30:00,SatPaper,Australia,"As the @DolphinsAUS swimmers keep their focus firmly on the Tokyo Olympics, new stars in the team are starting to emerge. https://t.co/1HaetFDAI5"
2021-03-16 23:17:25,sportsdeskph,,Tokyo Olympics-bound boxer Irish Magno took to social media to reveal that members of the national boxing team have not received their allowances for two months https://t.co/YlCzPbVP4D
2021-03-16 22:42:53,ping_g2,,"Good for DJ, I love golf, but if the Olympic gold medal is not the ultimate prize in a sport, then that sport should not be in the Olympics . . . And it's probably the shallowest field in all of pro golf to boot . . .

@PGATOUR @GolfChannel @espn 

https://t.co/nysHNXYybD"
2021-03-16 22:42:02,HYPEBEAST,,"""The main goal was staying sane."" https://t.co/DH9nIQSn6f"
2021-03-16 22:24:07,robinsnewswire,RT's Are FYI Purposes Only,"""#Olympics News: Discussion of 50% Capacity, Government Delegations at 2021 Tokyo #Olympics - SwimSwam #News"": https://t.co/mcQs0D9X1q"
2021-03-16 22:19:44,RJPilkington,"Middletown, NY","@LisaPenney @AletheiaHappy @naomirwolf @gbdeclaration @cnnbrk You should read what you post.

(Reuters) - Japan is likely to achieve herd immunity to COVID-19 [in October] through mass inoculations only months after the planned Tokyo Olympics, even though it has locked in the biggest quantity of vaccines in Asia, ..."
2021-03-16 22:13:36,ClintEa92922128,,"Did you know that, at the noble age of 49, master director Clint Eastwood took home three gold medals in the 1964 Tokyo Summer Olympics? Insane!!!"
2021-03-16 22:03:02,Campaignmag,London,"Despite having secured long-term contracts involving multiple Olympics events, brand sponsors face an uncertain few months leading up to the still-expected opening of the Summer Games in Japan later this year https://t.co/gMwA22uJv7 https://t.co/Rzpgj0m7d1"
2021-03-16 22:01:12,MNFEA_Minn,"Minneapolis, MN","Still weighing options for the Tokyo Olympic Games, the Olympics planning committee is considering banning international spectators at this year's re-scheduled events.  https://t.co/3ThmjJsJim"
2021-03-16 22:01:02,NewZealand_Tour,,Olympic Dreams: UW runner from New Zealand qualifies for Tokyo Olympics - https://t.co/AGxs3IByWA https://t.co/3VQxjPmn1v
2021-03-16 21:59:28,Kick4422,,"🇨🇱🇨🇲 Chile vs Cameroon,Tokyo Olympics play-off Scheduled in Europe https://t.co/9lLI9qDY7F"
2021-03-16 21:57:34,JapanToday,"Tokyo, Japan",Olympic baseball qualifying moved from Arizona to Florida: The second-chance tournament for the U.S. to qualify for baseball at the delayed Tokyo Olympics is likely to take place in Florida in June. The World Baseball Softball… https://t.co/ZhA40aPu2F
2021-03-16 21:57:33,JapanToday,"Tokyo, Japan","Tokyo Olympic torch relay: Masks, quiet cheering and caution: Organizers plan to exercise extreme caution when the Olympic torch relay starts next week, knowing any stumble could imperil the opening of the Tokyo Games in just over… https://t.co/ehXU8QNpbp"
2021-03-16 21:57:30,Kick4422,,"🇨🇱🇨🇲 Chile vs Cameroon,Tokyo Olympics play-off Scheduled in Europe https://t.co/9lLI9qDY7F https://t.co/WD6IiOdS8R"
2021-03-16 21:57:04,MLBSportMag,"New York, NY, United States",Canadian men to play Olympic baseball qualifier in June at Flo &gt;&gt; https://t.co/BbV1ubQpCr #baseball https://t.co/HVsGhhAD1N
2021-03-16 21:40:00,Punabay,"California, USA",Fukushima is still highly radioactive place and I don’t understand sending young athletes to these areas.  Sometimes radiation monitor read 2.0msv which is 40 times higher than Tokyo and LA.  My heart ache so much.  @NuclearHotseat @Olympics https://t.co/DmG8byzYEN
2021-03-16 21:38:01,carloseats,TPA,“Grand start” Olympics to kick off next week https://t.co/RTn2VM0b2G
2021-03-16 21:35:05,VOAGameRoom,World of Sports,'Difficult' to have athletes' families at Tokyo Olympics: Games chief https://t.co/ZQGVezVWgt https://t.co/rsv9t2vE8k @ChannelNewsAsia
2021-03-16 21:33:52,nashattack,Milwaukee,Nice feature on @marvinkimble - more proof that puppies make everything better.  https://t.co/9mKxVfSXri
2021-03-16 21:32:46,Sports_Examiner,"Palm Desert, California",HEARD AT HALFTIME: @Tokyo2020 @Olympics foreign spectator ban might come next week; @LA28 adds @comcast as sponsor; #Brisbane to get 2032 in July? Good Daniels review report for @USAGym ~ https://t.co/kRMv7cfQCw
2021-03-16 21:32:25,AthIllustrated,"Victoria, BC, Canada",In case you didn't miss the errors {facepalm] now tidied.....Supershoes endorsement: Sebastian Coe wants and expects world records at Tokyo Olympics https://t.co/VBnrXFo6DS via @https://twitter.com/AthIllustrated
2021-03-16 21:24:01,robinsnewswire,RT's Are FYI Purposes Only,"""#Olympics News: Tokyo #Olympics Organizers Announce COVID-Safe Plans for Upcoming Torch Relay - PEOPLE #News"": https://t.co/uL9CjFiUsv"
2021-03-16 21:12:29,lagos682,Toscana,Let's help Alex Schwazer participate to the Tokyo Olympics! - Le Iene https://t.co/N3PCJx7xXi
2021-03-16 21:04:23,CarolRadull,"Nairobi, Kenya","Olympics Kenya has unveiled a team of five technical personnel who will support Team Kenya for the Tokyo 2020 Olympics; Dr. Carole Akoth, Kanyali Ilako, Geoffrey Kimani, Rosemary Owino and Mercy Barwecho #Tokyo2020 #RadullLive https://t.co/wh6LpNvii8"
2021-03-16 20:56:02,freedramallama,Loyalty. Honour. Justice. ,Tokyo Olympics 2021: When are the Summer Olympics and how will they go ahead? https://t.co/zpA4PjGHhw via @Metro_Sport
2021-03-16 20:53:10,mail20055,Italia,Let's help Alex Schwazer participate to the Tokyo Olympics! - Le Iene https://t.co/UiZMGByrYT
2021-03-16 20:50:57,xharrysapple,nature ,Let's help Alex Schwazer participate to the Tokyo Olympics! - Le Iene https://t.co/5QJEb7Frn0
2021-03-16 20:40:15,TheDailySeeker,Universal,“Grand start” Olympics to kick off next week https://t.co/SYNjkTzkbu
2021-03-16 20:37:07,JFrusci,"New York, NY","The Olympic torch relay kicks off next week at a spectator-free ""Grand Start"" in Japan, with organizers hoping to avoid a cancellation after last year's delay. https://t.co/xrPEKsJFHR axios"
2021-03-16 20:36:50,shehzadyounis,Thinkstan,"The Olympic torch relay kicks off next week at a spectator-free ""Grand Start"" in Japan, with organizers hoping to avoid a cancellation after last year's delay. https://t.co/tcxij0kf8o"
2021-03-16 20:35:55,axios,,"The Olympic torch relay kicks off next week at a spectator-free ""Grand Start"" in Japan, with organizers hoping to avoid a cancellation after last year's delay. https://t.co/apZJgY2Mau"
2021-03-16 20:32:17,KimWever3,South FLORIDA,“Grand start” Olympics to kick off next week https://t.co/PYsAVDDD30
2021-03-16 20:28:41,DOWN28171468,日本　千葉県,Japan to stage Tokyo Olympics without overseas spectators https://t.co/dCA4WChx2K
2021-03-16 20:18:46,MikeFigueroaUSF,,"The Olympics are looking for two outstanding Social Media Producers to be a part of their social media team. Come help them deliver the Tokyo Olympics (based in Madrid)! Please share!

https://t.co/RUUwWDOoAP https://t.co/fW3AQaWJS5"
2021-03-16 19:42:16,restlessoul__,,"Women of our country are continuously competing men.
The latest example of the same is Bhavani Devi. She became the first Indian fencer to qualify for the Olympics 2021. 
The only thing is to be noticed is will the Tokyo Olympics take place in 2021 or the pandemic will eat it?😢"
2021-03-16 19:39:23,goldmedalmel,Austin & Los Angeles ,"Discussion of 50% Capacity, Government Delegations at 2021 Tokyo Olympics https://t.co/ShtVsiACwh"
2021-03-16 19:35:07,outsidemagazine,"Santa Fe, NM","After a star-making 2020, American distance runner Keira D’Amato went from amateur to Nike athlete. Now, she has her sights set on Tokyo. https://t.co/nlmILFA74T"
2021-03-16 19:30:01,CubaDugout,"Ottawa, Ontario","Olympic Baseball qualifier is set for this June in FLA 
Here is a look at the likely original lineup for Cuba in 2020...which might be close to the squad that vies for a spot in 2021

Tokyo Olympics : Team Cuba Baseball https://t.co/m80VCgusIY 

#TokyoOlympics #olympics"
2021-03-16 19:24:36,swimswamnews,Everywhere there's a pool.,"Discussion of Limited Spectators, Government Delegations at 2021 Tokyo Olympics https://t.co/H8UiIzfZoI"
2021-03-16 19:20:26,KPsportsTOI,,Murali Shreeshankar on Tuesday qualified for the Tokyo Olympics in the long jump event after he set a national record in the ongoing Federation Cup. The 21-year-old set a national record with a jump of 8.26 metres in his final attempt and attained qualification for the Olympics
2021-03-16 19:19:21,BrownCheong,,"It is ridiculous  How IOC decides the fate of participants in the Tokyo Olympics? Secondly, just wondering why all the free countries attend the Beijing Olympics, a country of Genocide? It seems IOC is same as WHO, becomes the agent of CCP! https://t.co/WNGS825N8w"
2021-03-16 19:11:57,KennethFConkli1,Virginia,"With things looking like the XXXII Olympics in Tokyo will be on this summer I thought I would start a newsletter to help get the word out on my book about Olympic gold medal winner (and so much more!) Norvel Lee.  

 https://t.co/xdvASt1F8B"
2021-03-16 19:03:00,cnni,Everywhere,"""It's always going to be the [Olympic] gold medals ... that's what really stamped my authority on the sport.""

The fastest man in the world, Jamaican sprinting legend Usain Bolt, talks to CNN's @matias_grez about his proudest achievements. https://t.co/nZ2PF4LKQP https://t.co/fK2cHaA71R"
2021-03-16 18:53:46,maxi_jp,Fukuoka,"Even Japanese people do not know if the Japanese government can help foreigners 100% in the event of a major earthquake beneath the capital. Be prepared for ""death"" during the 2020 Tokyo Olympics."
2021-03-16 18:51:15,FootyWorldAU,"Sydney, NSW, Australia","United States Olympics qualifiers: Route to Tokyo games explained as Pulisic, McKennie &amp; Reyna face missing out https://t.co/liDFDugMr8"
2021-03-16 18:36:19,kakavishalji,Bharatvarsha,"@IamBhavaniDevi Congratulations bhavani ji, proud of you and will pray to god for your success in Tokyo Olympics."
2021-03-16 18:35:38,P7S1Transition,"Glasgow, Scotland",Lovely to meet the parents of @StMirinsPS tonight to talk about Getting ready for Secondary School @StMMPupilSupp @stmargaretglas looking forward to seeing the pupils again on Monday 22nd March at our Tokyo Olympics IDL launch https://t.co/NNntPpkO4A
2021-03-16 18:30:35,DannyCloake,Lewisham / South Wales,"With the Tokyo Olympics (hopefully) starting in 4 months, Hege Riise needs to pick a GB squad. The actual squad will be named in May but I wanted to use data to have a look at whether there were any eligible WSL players currently going under the radar. 

Thread ⬇️ https://t.co/CLMd9O6mNb"
2021-03-16 18:18:36,Davis_Munene,Kenya,@JoePompliano The Olympics in Tokyo.
2021-03-16 18:17:00,AZSports,"Phoenix, Arizona","The second-chance tournament for the U.S. to qualify for baseball at the delayed Tokyo Olympics is likely to take place in Florida in June.
https://t.co/cnN0MR5qsA"
2021-03-16 18:12:50,insidethegames,,"The final two spots in #baseball for the #Tokyo2020 #Olympics will be decided in two qualifiers in #June

https://t.co/itr5nohryR @WBSC"
2021-03-16 18:05:20,themythofwinter,they/them/do not perceive ,@jenvoievaIser who needs 2020 olympics in tokyo when you can do it on the smrt map !
2021-03-16 18:02:34,MrGladPortBlair,"Andaman Nicobar Islands, India","India's long jumper Murali Sreeshankar qualifies for Tokyo Olympics with a national record effort of 8.26m at Federation Cup in Patiala. (Agencies)

• Hawk Eye
Port Blair"
2021-03-16 17:50:34,MyBoySay,www.myboysay.com,"Usain Bolt talks Tokyo Olympics, fatherhood, no comebacks, and U.S. sprinter Noah Lyles’ potential https://t.co/vI0nxicFi4 #sportsnews #sports https://t.co/71Pnz6y9PD"
2021-03-16 17:49:00,CaradhODonovan,"Sligo, Ireland","I wrote a column for @SportBusiness on the Olympic Games in Tokyo and my concerns around athlete preparation and the qualification process👇🏼

https://t.co/qxFQ1Iw991"
2021-03-16 17:48:48,Krishnavallabhi,,"#Bhawani_Devi
#WonderWoman
Bhavani Devi becomes first ever Indian fencer to qualify for Olympics
2021 Tokyo Games
#Olympics
#girlpower https://t.co/FD4KD8I2df"
2021-03-16 17:45:00,BBCSport,"MediaCityUK, Salford","Izzy Petter's late equaliser earned Great Britain a 1-1 draw with Ireland as the three-game series finished level.

The sides will meet again at the Tokyo Olympics."
2021-03-16 17:43:04,RoamingRay,London/Hertfordshire/Other,"#overheard after seeing a trail for Japanese Olympic coverage: 

1 ""I thought the Olympics were in Tokyo"". 
2. ""No, they got moved to Japan because of the Pandemic"". Me: Just a look of despair."
2021-03-16 17:42:11,WorldHockeyNews,England,"#THP Ireland and Great Britain share spoils, next stop Tokyo Olympics

Ireland women’s captain Katie Mullan had admitted that this three-match SoftCo hockey series was as good as shaping up to “tournament intensity” before Tuesdays final game.

Indeed, t… https://t.co/RamX25N5n6"
2021-03-16 17:40:10,NationalDailyNG,Nigeria,"Tokyo Olympics organisers to hold meeting with IOC, others Monday https://t.co/BfKTQUroJu"
2021-03-16 17:39:46,MagnoliaG2012,"Fairfax, Virginia","Katie Ledecky on the Tokyo Olympics, endorsements and investing https://t.co/nvYz5YEu6B via @Yahoo"
2021-03-16 17:39:11,TheHockeyPaper,Global,"Ireland will feel they have carved themselves a mental edge for more important clashes this summer. ⤵️

https://t.co/1AIiTiWzYl"
